Name,Address,Location,Cuisine,Longitude,Latitude,PhoneNumber,Url,Award,MinPrice_USD,MaxPrice_USD
Ko,"8 Extra Pl., New York, 10003, United States",New York,Contemporary,-73.9916056,40.7246476,-119,https://guide.michelin.com/en/new-york-state/new-york/restaurant/ko,2 MICHELIN Stars,225.0,225.0
Atomix,"104 E. 30th St., New York, 10016, United States",New York,"Korean, Contemporary",-73.9826751,40.7443058,https://www.atomixnyc.com/,https://guide.michelin.com/en/new-york-state/new-york/restaurant/atomix,2 MICHELIN Stars,36.0,325.0
Atera,"77 Worth St., New York, 10013, United States",New York,Contemporary,-74.0055912,40.7168498,-458,https://guide.michelin.com/en/new-york-state/new-york/restaurant/atera,2 MICHELIN Stars,285.0,285.0
Jean-Georges,"1 Central Park West, New York, 10023, United States",New York,"Contemporary, French Contemporary",-73.98155,40.76907,-2987,https://guide.michelin.com/en/new-york-state/new-york/restaurant/jean-georges,2 MICHELIN Stars,148.0,248.0
Blanca,"261 Moore St., New York, 11206, United States",New York,Contemporary,-73.9336873,40.7049906,-2259,https://guide.michelin.com/en/new-york-state/new-york/restaurant/blanca,2 MICHELIN Stars,198.0,198.0
Jungsik,"2 Harrison St., New York, 10013, United States",New York,"Korean, Contemporary",-74.00911,40.718685,93,https://guide.michelin.com/en/new-york-state/new-york/restaurant/jungsik,2 MICHELIN Stars,165.0,235.0
Gabriel Kreuther,"41 W. 42nd St., New York, 10036, United States",New York,"Contemporary, Alsatian",-73.982025,40.75397,-4871,https://guide.michelin.com/en/new-york-state/new-york/restaurant/gabriel-kreuther,2 MICHELIN Stars,90.0,245.0
Aska,"47 S. 5th St., New York, 11249, United States",New York,"Scandinavian, Contemporary",-73.9669769,40.7125069,-5200,https://guide.michelin.com/en/new-york-state/new-york/restaurant/aska,2 MICHELIN Stars,295.0,295.0
L'Atelier de Joël Robuchon,"85 Tenth Ave., New York, 10011, United States",New York,French,-74.0077138,40.7428946,-8161,https://guide.michelin.com/en/new-york-state/new-york/restaurant/l-atelier-de-joel-robuchon562505,2 MICHELIN Stars,145.0,235.0
Daniel,"60 E. 65th St., New York, 10065, United States",New York,French,-73.9675039,40.7667521,891,https://guide.michelin.com/en/new-york-state/new-york/restaurant/daniel,2 MICHELIN Stars,158.0,250.0
Aquavit,"65 E. 55th St., New York, 10022, United States",New York,"Scandinavian, Contemporary",-73.97214,40.76078,-6406,https://guide.michelin.com/en/new-york-state/new-york/restaurant/aquavit,2 MICHELIN Stars,78.0,155.0
Oriole,"661 W. Walnut St., Chicago, 60661, United States",Chicago,"Contemporary, American Contemporary",-87.64513,41.886196,-4904,https://guide.michelin.com/en/illinois/chicago/restaurant/oriole,2 MICHELIN Stars,285.0,285.0
Smyth,"177 N. Ada St., Chicago, 60607, United States",Chicago,"Contemporary, Modern Cuisine",-87.6609432,41.8850391,-2913,https://guide.michelin.com/en/illinois/chicago/restaurant/smyth,2 MICHELIN Stars,265.0,265.0
Ever,"1340 W. Fulton Market, Chicago, 60607, United States",Chicago,"Contemporary, Modern Cuisine",-87.6595739,41.8867166,https://www.ever-restaurant.com/,https://guide.michelin.com/en/illinois/chicago/restaurant/ever,2 MICHELIN Stars,285.0,285.0
Moody Tongue,"2515 S. Wabash Ave., Chicago, 60616, United States",Chicago,"Contemporary, American Contemporary",-87.6252282,41.8469648,-4399,https://guide.michelin.com/en/illinois/chicago/restaurant/moody-tongue,2 MICHELIN Stars,285.0,330.0
Jônt,"1906 14th St. NW, Washington, 20009, United States",Washington,Contemporary,-77.0321498,38.9158847,-7242,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/jont,2 MICHELIN Stars,305.0,305.0
Pineapple and Pearls,"715 8th St. SE, Washington, 20003, United States",Washington,Contemporary,-76.99514,38.880707,-6768,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/pineapple-and-pearls,2 MICHELIN Stars,150.0,325.0
minibar,"855 E St. NW, Washington, 20004, United States",Washington,Contemporary,-77.02386,38.896294,-3,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/minibar,2 MICHELIN Stars,295.0,295.0
Sabero,"Roerkade 39, Roermond, 6041 KZ, Netherlands",Roermond,"Modern French, World Cuisine",5.9838694,51.1962723,31475723101,https://guide.michelin.com/en/limburg/roermond/restaurant/sabero,2 MICHELIN Stars,95.2,155.68
't Nonnetje,"Vischmarkt 38, Harderwijk, 3841 BG, Netherlands",Harderwijk,"Creative, Modern French",5.6202128,52.3509952,31341415848,https://guide.michelin.com/en/gelderland/harderwijk/restaurant/t-nonnetje,2 MICHELIN Stars,84.00000000000001,184.8
De Lindenhof,"Beulakerweg 77, Giethoorn, 8355 AC, Netherlands",Giethoorn,Creative,6.08019,52.74574,31521361444,https://guide.michelin.com/en/overijssel/giethoorn/restaurant/de-lindenhof,2 MICHELIN Stars,140.0,168.00000000000003
Restaurant 212,"Amstel 212, Amsterdam, 1017 AH, Netherlands",Amsterdam,Creative,4.9003151,52.365884,31203348685,https://guide.michelin.com/en/noord-holland/amsterdam/restaurant/restaurant-212,2 MICHELIN Stars,133.28,210.56000000000003
Aan de Poel,"Handweg 1, Amstelveen, 1185 TS, Netherlands",Amstelveen,Creative,4.8447563,52.2997964,31203451763,https://guide.michelin.com/en/noord-holland/amstelveen/restaurant/aan-de-poel,2 MICHELIN Stars,88.48,166.88000000000002
De Treeswijkhoeve,"Valkenswaardseweg 14, Waalre, 5582 VB, Netherlands",Waalre,Creative,5.4693081,51.3780193,31402215593,https://guide.michelin.com/en/noord-brabant/waalre/restaurant/de-treeswijkhoeve,2 MICHELIN Stars,106.4,190.4
Brut172,"Reijmerstokkerdorpsstraat 143, Reijmerstok, 6274 NK, Netherlands",Reijmerstok,Creative,5.836146,50.7967588,undefined,https://guide.michelin.com/en/limburg/reijmerstok/restaurant/brut172,2 MICHELIN Stars,168.00000000000003,218.40000000000003
Ciel Bleu,"Ferdinand Bolstraat 333, Amsterdam, 1072 LH, Netherlands",Amsterdam,Creative,4.8928264,52.3486359,3.12068E+11,https://guide.michelin.com/en/noord-holland/amsterdam/restaurant/ciel-bleu,2 MICHELIN Stars,229.60000000000002,666.4000000000001
Pure C,"Boulevard de Wielingen 49, Cadzand-Bad, 4506 JK, Netherlands",Cadzand-Bad,Creative,3.3868819,51.378479,31117392110,https://guide.michelin.com/en/zeeland/cadzand-bad/restaurant/pure-c,2 MICHELIN Stars,162.4,280.0
De Lindehof,"Beekstraat 1, Nuenen, 5671 CS, Netherlands",Nuenen,Creative,5.5547065,51.4765594,31402837336,https://guide.michelin.com/en/noord-brabant/nuenen/restaurant/de-lindehof,2 MICHELIN Stars,117.60000000000001,196.00000000000003
Tribeca,"Jan Deckersstraat 7, Heeze, 5591 HN, Netherlands",Heeze,Creative,5.577939,51.3793,31402263232,https://guide.michelin.com/en/noord-brabant/heeze/restaurant/tribeca502881,2 MICHELIN Stars,95.2,218.40000000000003
FG - François Geurds,"Katshoek 37B, Rotterdam, 3032 AE, Netherlands",Rotterdam,Creative,4.4795369,51.9265521,31104250520,https://guide.michelin.com/en/zuid-holland/rotterdam/restaurant/fg-francois-geurds,2 MICHELIN Stars,112.00000000000001,235.20000000000002
De Kromme Watergang,"Slijkplaat 6, Hoofdplaat, 4513 KK, Netherlands",Hoofdplaat,"Country cooking, Modern Cuisine",3.6028432,51.3773498,31117348696,https://guide.michelin.com/en/zeeland/hoofdplaat/restaurant/de-kromme-watergang,2 MICHELIN Stars,69.44000000000001,252.00000000000003
De Bokkedoorns,"Zeeweg 53, Overveen, 2051 EB, Netherlands",Overveen,Modern Cuisine,4.57934,52.39688,31235263600,https://guide.michelin.com/en/noord-holland/overveen/restaurant/de-bokkedoorns,2 MICHELIN Stars,84.00000000000001,173.60000000000002
Fred,"Honingerdijk 263, Rotterdam, 3063 AM, Netherlands",Rotterdam,Creative French,4.5177715,51.9170043,31102120110,https://guide.michelin.com/en/zuid-holland/rotterdam/restaurant/fred,2 MICHELIN Stars,94.08000000000001,210.56000000000003
Spectrum,"Herengracht 542, Amsterdam, 1017 CG, Netherlands",Amsterdam,Creative,4.89701,52.36478,31207184635,https://guide.michelin.com/en/noord-holland/amsterdam/restaurant/spectrum437663,2 MICHELIN Stars,145.60000000000002,201.60000000000002
De Groene Lantaarn,"Gemeenteweg 364, Staphorst, 7951 PG, Netherlands",Staphorst,"Creative, Seasonal Cuisine",6.2466765,52.6601173,31522463116,https://guide.michelin.com/en/overijssel/staphorst/restaurant/de-groene-lantaarn,2 MICHELIN Stars,72.80000000000001,162.4
Parkheuvel,"Heuvellaan 21, Rotterdam, 3016 GL, Netherlands",Rotterdam,Modern Cuisine,4.4715943,51.903823,31104360766,https://guide.michelin.com/en/zuid-holland/rotterdam/restaurant/parkheuvel,2 MICHELIN Stars,54.88,190.4
Stucki - Tanja Grandits,"Bruderholzallee 42, Basel, 4059, Switzerland",Basel,"Creative, Modern Cuisine",7.5869107,47.5336861,41613618222,https://guide.michelin.com/en/basel-stadt/basel/restaurant/stucki-tanja-grandits,2 MICHELIN Stars,95.04,259.20000000000005
Maison Wenger,"Rue de la Gare 2, Le Noirmont, 2340, Switzerland",Le Noirmont,"Modern French, French",6.9572319,47.2238496,41329576633,https://guide.michelin.com/en/jura/le-noirmont/restaurant/maison-wenger,2 MICHELIN Stars,135.0,297.0
Da Vittorio,"Via Johannes Badrutt 11, Saint Moritz, 7500, Switzerland",Saint Moritz,Italian,9.8468053,46.4998838,41818367000,https://guide.michelin.com/en/graubunden/sankt-moritz/restaurant/da-vittorio384903,2 MICHELIN Stars,270.0,486.00000000000006
focus ATELIER,"Seestrasse 18, Vitznau, 6354, Switzerland",Vitznau,Creative,8.4783587,47.0149066,41413996060,https://guide.michelin.com/en/luzern-region/vitznau/restaurant/focus,2 MICHELIN Stars,243.00000000000003,286.20000000000005
Cà d'Oro,"Via Mezdi 27, Saint Moritz, 7500, Switzerland",Saint Moritz,Mediterranean Cuisine,9.833657,46.4825552,41818383081,https://guide.michelin.com/en/graubunden/sankt-moritz/restaurant/ca-d-oro,2 MICHELIN Stars,172.8,309.96000000000004
Ecco,"via del Segnale 10, Ascona, 6612, Switzerland",Ascona,Creative,8.7905612,46.1504192,41917858888,https://guide.michelin.com/en/ticino/ascona/restaurant/ecco,2 MICHELIN Stars,199.8,259.20000000000005
Anne-Sophie Pic,"Place du Port 17, Lausanne, 1006, Switzerland",Lausanne,Creative,6.6297747,46.5080909,41216133339,https://guide.michelin.com/en/vaud/lausanne/restaurant/anne-sophie-pic,2 MICHELIN Stars,291.6,426.6
Taverne zum Schäfli,"Oberdorfstrasse 8, Wigoltingen, 8556, Switzerland",Wigoltingen,"Classic French, Market Cuisine",9.0325819,47.5957416,41527631172,https://guide.michelin.com/en/thurgau/wigoltingen/restaurant/taverne-zum-schafli,2 MICHELIN Stars,96.12,237.60000000000002
Ecco St. Moritz,"Via Maistra 3, Saint Moritz, 7512, Switzerland",Saint Moritz,Creative,9.8109132,46.4776485,41818366300,https://guide.michelin.com/en/graubunden/sankt-moritz/restaurant/ecco-st-moritz,2 MICHELIN Stars,243.00000000000003,324.0
Einstein Gourmet,"Berneggstrasse 2, Sankt Gallen, 9000, Switzerland",Sankt Gallen,"Creative, Modern Cuisine",9.3754612,47.42153,41712275555,https://guide.michelin.com/en/sankt-gallen-region/sankt-gallen/restaurant/einstein-gourmet,2 MICHELIN Stars,178.20000000000002,232.20000000000002
7132 Silver,"Poststrasse 560, Vals, 7132, Switzerland",Vals,"Creative, Innovative",9.181299,46.6226102,41587132000,https://guide.michelin.com/en/graubunden/vals/restaurant/7132-silver,2 MICHELIN Stars,297.0,297.0
Domaine de Châteauvieux,"Chemin de Châteauvieux 16, Satigny, 1242, Switzerland",Satigny,"Modern French, French",6.0388597,46.201566,41227531511,https://guide.michelin.com/en/geneve-region/satigny/restaurant/domaine-de-chateauvieux,2 MICHELIN Stars,105.84,345.6
The Restaurant,"Kurhausstrasse 65, Zurich, 8000, Switzerland",Zurich,"Creative, Modern Cuisine",8.5731534,47.3726725,41444566000,https://guide.michelin.com/en/zurich-region/zurich/restaurant/the-restaurant196194,2 MICHELIN Stars,120.96000000000001,321.84000000000003
Gasthaus Zur Fernsicht - Incantare,"Seeallee 10, Heiden, 9410, Switzerland",Heiden,"Classic Cuisine, Creative",9.5319821,47.4460884,41718984040,https://guide.michelin.com/en/appenzell-ausserrhoden/heiden/restaurant/gasthaus-zur-fernsicht-incantare,2 MICHELIN Stars,270.0,270.0
Magdalena,"Rickenbachstrasse 127, Schwyz, 6417, Switzerland",Schwyz,"Modern Cuisine, Seasonal Cuisine",8.6659803,47.0169188,41418100606,https://guide.michelin.com/en/schwyz/schwyz/restaurant/magdalena,2 MICHELIN Stars,178.20000000000002,199.8
Memories,"Bernhard-Simon-Strasse 2, Bad Ragaz, 7310, Switzerland",Bad Ragaz,"Creative, Market Cuisine",9.5037741,47.0002941,41813033036,https://guide.michelin.com/en/sankt-gallen-region/bad-ragaz/restaurant/memories,2 MICHELIN Stars,247.32000000000002,355.32000000000005
IGNIV by Andreas Caminada,"Via Serlas 27, Saint Moritz, 7500, Switzerland",Saint Moritz,Creative,9.8412809,46.4977033,41818372822,https://guide.michelin.com/en/graubunden/sankt-moritz/restaurant/igniv-by-andreas-caminada522914,2 MICHELIN Stars,237.60000000000002,302.40000000000003
Widder Restaurant,"Rennweg 7, Zurich, 8001, Switzerland",Zurich,"Modern French, Contemporary",8.5399225,47.3724496,41442242412,https://guide.michelin.com/en/zurich-region/zurich/restaurant/widder-restaurant,2 MICHELIN Stars,172.8,280.8
Adelboden,"Adelboden 3, Steinen, 6422, Switzerland",Steinen,"Classic French, Classic Cuisine",8.6212395,47.0611802,41418321242,https://guide.michelin.com/en/schwyz/steinen/restaurant/adelboden,2 MICHELIN Stars,159.84,210.60000000000002
IGNIV by Andreas Caminada,"Bernhard-Simon-Strasse 2, Bad Ragaz, 7310, Switzerland",Bad Ragaz,Creative,9.5022986,47.0003991,41813033021,https://guide.michelin.com/en/sankt-gallen-region/bad-ragaz/restaurant/igniv-by-andreas-caminada,2 MICHELIN Stars,170.64000000000001,267.84000000000003
Pavillon,"Talstrasse 1, Zurich, 8001, Switzerland",Zurich,Classic French,8.5395326,47.3670912,41442205022,https://guide.michelin.com/en/zurich-region/zurich/restaurant/pavillon,2 MICHELIN Stars,221.4,297.0
Sens,"Seestrasse 80, Vitznau, 6354, Switzerland",Vitznau,"Modern Cuisine, Market Cuisine",8.4826863,47.008021,41413997777,https://guide.michelin.com/en/luzern-region/vitznau/restaurant/sens279709,2 MICHELIN Stars,156.60000000000002,210.60000000000002
RICO'S,"Seestrasse 160, Küsnacht, 8700, Switzerland",Küsnacht,"Modern Cuisine, Mediterranean Cuisine",8.5800672,47.3155646,41449100715,https://guide.michelin.com/en/zurich-region/ksnacht/restaurant/rico-s,2 MICHELIN Stars,71.28,280.8
Auberge du Cheval Blanc,"4 rue de Wissembourg, Lembach, 67510, France",Lembach,Creative,7.7902036,49.003531,33388944186,https://guide.michelin.com/en/grand-est/lembach/restaurant/auberge-du-cheval-blanc4111,2 MICHELIN Stars,91.84,162.4
La Table d'Olivier Nasti,"9-13 rue du Général-de-Gaulle, Kaysersberg, 68240, France",Kaysersberg,Creative,7.265581,48.1386233,33389476464,https://guide.michelin.com/en/grand-est/kaysersberg/restaurant/la-table-d-olivier-nasti,2 MICHELIN Stars,184.8,268.8
La Table de l'Alpaga,"Alpaga, 66 allée des Marmoussets, route du Prariand, Megève, 74120, France",Megève,Modern Cuisine,6.600987,45.8524843,33450914870,https://guide.michelin.com/en/auvergne-rhone-alpes/megve/restaurant/la-table-de-l-alpaga,2 MICHELIN Stars,145.60000000000002,212.8
Jean Sulpice,"303 route du Port, Talloires-Montmin, 74290, France",Talloires-Montmin,Creative,6.210745,45.839825,33450607201,https://guide.michelin.com/en/auvergne-rhone-alpes/talloires-montmin/restaurant/jean-sulpice,2 MICHELIN Stars,263.20000000000005,308.00000000000006
La Pyramide - Patrick Henriroux,"14 boulevard Fernand-Point, Vienne, 38200, France",Vienne,Modern Cuisine,4.8667852,45.516812,33474530196,https://guide.michelin.com/en/auvergne-rhone-alpes/vienne/restaurant/la-pyramide-patrick-henriroux,2 MICHELIN Stars,88.48,228.48000000000002
Le Montgomerie,"Le K2 Altitude, 356 route de l'Altiport, Courchevel 1850, Courchevel, 73120, France",Courchevel,"Creative, Modern Cuisine",6.638027,45.40243,33479014646,https://guide.michelin.com/en/auvergne-rhone-alpes/courchevel/restaurant/le-montgomerie,2 MICHELIN Stars,257.6,347.20000000000005
Serge Vieira,"Le Couffour, Chaudes-Aigues, 15110, France",Chaudes-Aigues,Creative,3.0019755,44.8445059,33471207385,https://guide.michelin.com/en/auvergne-rhone-alpes/chaudes-aigues/restaurant/serge-vieira,2 MICHELIN Stars,145.60000000000002,240.8
Racine,"6 place Godinot, Reims, 51100, France",Reims,Modern Cuisine,4.0375656,49.2528907,33326351695,https://guide.michelin.com/en/grand-est/reims/restaurant/racine,2 MICHELIN Stars,89.60000000000001,229.60000000000002
Sarkara,"Le K2 Palace, 238 rue des Clarines, Courchevel 1850, Courchevel, 73120, France",Courchevel,Creative,6.6387485,45.4121633,33479400880,https://guide.michelin.com/en/auvergne-rhone-alpes/courchevel/restaurant/sarkara,2 MICHELIN Stars,196.00000000000003,280.0
Au 14 Février,"Le Plâtre-Durand, Saint-Amour-Bellevue, 71570, France",Saint-Amour-Bellevue,Creative,4.7492881,46.2420774,33385371145,https://guide.michelin.com/en/bourgogne-franche-comte/saint-amour-bellevue/restaurant/au-14-fevrier420131,2 MICHELIN Stars,97.44000000000001,140.0
La Côte d'Or,"Le Relais Bernard Loiseau, 2 avenue Bernard-Loiseau, Saulieu, 21210, France",Saulieu,Modern Cuisine,4.2321852,47.2797873,33380905353,https://guide.michelin.com/en/bourgogne-franche-comte/saulieu/restaurant/la-cote-d-or,2 MICHELIN Stars,184.8,285.6
